Date,Handy_Odessa_Agioi_30,Handy_Fawley_Rotterdam_30,Handy_Lavera_Augusta_30
2019-06-14T00:00:00Z,11343.97057,7283.6009,10902.46701
2019-06-21T00:00:00Z,8781.45975,10350.41592,8424.59438
2019-06-28T00:00:00Z,7893.71034,11004.06532,7539.24917
2019-07-05T00:00:00Z,8439.82061,10566.92435,6603.86213
2019-07-12T00:00:00Z,7680.62635,9281.6961,6328.21102
2019-07-19T00:00:00Z,7732.95846,9487.22693,6324.18242
2019-07-26T00:00:00Z,6755.03917,9415.62697,5853.33876
2019-08-02T00:00:00Z,5704.87702,9942.53461,5858.26935
2019-08-09T00:00:00Z,6558.53803,10879.5405,6904.67272
2019-08-16T00:00:00Z,7226.75534,12270.40865,7046.4211
2019-08-23T00:00:00Z,7099.42196,11541.56354,6893.57614
2019-08-30T00:00:00Z,6890.73406,11610.1307,6680.33526
2019-09-06T00:00:00Z,7181.96982,10975.31222,7032.77419
2019-09-13T00:00:00Z,6940.83519,11830.68561,6741.22023
2019-09-20T00:00:00Z,6258.38684,9954.69124,5867.36674
2019-09-27T00:00:00Z,11511.0569,10056.8814,10515.13951
2019-10-04T00:00:00Z,11409.79924,12453.92714,10984.9886
2019-10-11T00:00:00Z,12967.80671,20075.6652,12544.34645
2019-10-18T00:00:00Z,18976.25525,23626.68816,18341.26216
2019-10-25T00:00:00Z,21119.95354,25589.96989,20422.85827
2019-11-01T00:00:00Z,24961.74433,25797.13115,24027.83291
2019-11-08T00:00:00Z,28938.0639,26808.542,27841.47839
2019-11-15T00:00:00Z,41433.22234,32100.28622,39856.45091
2019-11-22T00:00:00Z,46886.48735,36613.32606,44603.95598
2019-11-29T00:00:00Z,51734.13844,41015.4397,49689.83323
2019-12-06T00:00:00Z,50536.75741,41136.76644,48587.7215
2019-12-13T00:00:00Z,50321.84197,41549.06568,48306.92117
2019-12-20T00:00:00Z,46909.80191,43187.54136,44975.67568
2019-12-27T00:00:00Z,46003.4546,44014.03973,44073.65744
2020-01-03T00:00:00Z,39477.05415,42377.22209,36918.18808
2020-01-10T00:00:00Z,38166.8104,39780.12734,34975.85175
2020-01-17T00:00:00Z,42520.06958,35200.20257,39385.95165
2020-01-24T00:00:00Z,41024.00957,28479.98983,37596.70853
2020-01-31T00:00:00Z,41779.15723,28183.30997,37991.36859
2020-02-07T00:00:00Z,36840.92734,29313.82205,34426.77191
2020-02-14T00:00:00Z,32576.51925,30235.95799,30360.88731
2020-02-21T00:00:00Z,22146.79938,32103.29605,20503.38509
2020-02-28T00:00:00Z,19554.21322,33041.32109,18181.36773
2020-03-06T00:00:00Z,17958.46069,32213.62051,16856.33608
2020-03-13T00:00:00Z,18402.94789,22379.8524,17547.67885
2020-03-20T00:00:00Z,22907.81675,17725.21833,21062.0197
2020-03-27T00:00:00Z,25864.54559,19454.15926,23792.83382
2020-04-03T00:00:00Z,24127.46122,22722.9688,23183.31559
2020-04-10T00:00:00Z,19643.26935,21068.73716,18911.45453
2020-04-17T00:00:00Z,16871.70663,19658.87852,16384.45513
2020-04-24T00:00:00Z,46854.22538,28909.83809,44860.13091
2020-05-01T00:00:00Z,57644.71743,35891.87172,55196.17623
2020-05-08T00:00:00Z,42452.30068,23373.07054,40754.5582
2020-05-15T00:00:00Z,18294.81167,18712.41411,17879.84767
2020-05-22T00:00:00Z,13333.34951,17461.32915,13066.12364
2020-05-29T00:00:00Z,14385.82351,17492.08407,14043.1544
2020-06-05T00:00:00Z,12066.46713,15360.23134,11679.8947
2020-06-12T00:00:00Z,11134.8607,10922.03643,10725.27564
2020-06-19T00:00:00Z,6851.36198,7265.91397,6659.52937
2020-06-26T00:00:00Z,6653.33055,9861.50336,6440.45299
2020-07-03T00:00:00Z,7265.8498,11545.55974,6965.43834
2020-07-10T00:00:00Z,9079.33861,10404.295,8649.44167
2020-07-17T00:00:00Z,9223.77718,9436.02669,8828.86363
2020-07-24T00:00:00Z,7408.38085,9729.86478,7059.05677
2020-07-31T00:00:00Z,5440.7713,9895.17247,5216.60007
2020-08-07T00:00:00Z,4628.97663,9092.10492,4154.98788
2020-08-14T00:00:00Z,2517.18488,8575.29366,2156.49026
2020-08-21T00:00:00Z,2492.46184,7641.62463,2128.55231
2020-08-28T00:00:00Z,5708.37524,7047.92607,5178.71157
2020-09-04T00:00:00Z,4171.35902,6026.36267,3677.59106
2020-09-11T00:00:00Z,3082.8416,5696.25893,2764.21063
2020-09-18T00:00:00Z,1997.7927,5114.09347,1740.53881
2020-09-25T00:00:00Z,1983.50359,7200.56033,1718.39425
2020-10-02T00:00:00Z,2449.31273,9559.94989,2288.9179
2020-10-09T00:00:00Z,1767.5534,9429.24148,1619.8262
2020-10-16T00:00:00Z,3747.3654,8854.76475,3461.02912
2020-10-23T00:00:00Z,3860.69679,9899.92036,3604.36781
2020-10-30T00:00:00Z,3583.93128,9043.13863,3396.60241
2020-11-06T00:00:00Z,2985.10385,8370.22782,2822.12879
2020-11-13T00:00:00Z,2456.92845,5868.56954,2220.93118
2020-11-20T00:00:00Z,2457.45906,4846.48012,2203.3781
2020-11-27T00:00:00Z,2534.00024,3856.81197,2176.90921
2020-12-04T00:00:00Z,13432.48261,2941.43934,12322.54219
2020-12-11T00:00:00Z,19541.16854,3763.62179,18051.21945
2020-12-18T00:00:00Z,12005.12307,7521.3641,10881.5911
2020-12-25T00:00:00Z,11011.40605,7617.47323,9939.40713
2021-01-01T00:00:00Z,6659.13214,8871.89091,5803.76843
2021-01-08T00:00:00Z,1821.71857,5368.17985,319.72429
2021-01-15T00:00:00Z,577.00013,2825.04617,-408.03501
2021-01-22T00:00:00Z,1561.97684,2413.29743,907.32479
2021-01-29T00:00:00Z,1101.40025,2001.54869,51.74137
2021-02-05T00:00:00Z,354.51226,1733.07839,-188.49648
2021-02-12T00:00:00Z,912.18616,5419.59524,-237.82885
2021-02-19T00:00:00Z,11499.19563,11399.36204,7024.71227
2021-02-26T00:00:00Z,16230.47749,12530.81041,13020.76555
2021-03-05T00:00:00Z,23097.0745,12855.41199,19229.85572
2021-03-12T00:00:00Z,23845.31711,11424.10316,20747.59271
2021-03-19T00:00:00Z,17024.24271,12570.52729,13715.28028
2021-03-26T00:00:00Z,19053.83686,14355.5177,15681.98936
2021-04-02T00:00:00Z,14703.2181,14521.18466,11922.60466
2021-04-09T00:00:00Z,9893.8767,16133.17864,7602.72445
2021-04-16T00:00:00Z,17487.72218,14378.94315,14380.9754
2021-04-23T00:00:00Z,16505.46898,10927.33427,13499.7368
2021-04-30T00:00:00Z,10581.30222,9746.31085,8147.14264
2021-05-07T00:00:00Z,7217.87006,6527.59152,4891.94327
2021-05-14T00:00:00Z,4224.3348,5523.40889,2152.63667
2021-05-21T00:00:00Z,3522.41691,5288.50094,1586.00476
2021-05-28T00:00:00Z,3957.4217,6504.52534,1954.90284
2021-06-04T00:00:00Z,3573.98715,4926.48555,1444.43239
2021-06-11T00:00:00Z,2967.84031,4841.90952,859.88209
2021-06-18T00:00:00Z,2898.92366,4264.85309,778.30779
2021-06-25T00:00:00Z,3772.90335,4584.33707,1546.48893
2021-07-02T00:00:00Z,7720.94207,4029.5017,7028.25348
2021-07-09T00:00:00Z,10719.98615,5999.42331,7965.40256
2021-07-16T00:00:00Z,10615.54129,5787.98325,8727.73844
2021-07-23T00:00:00Z,11987.72089,8015.47731,9175.22978
2021-07-30T00:00:00Z,8744.37377,8977.77362,6166.81616
2021-08-06T00:00:00Z,6020.10124,9868.1666,3817.4668
2021-08-13T00:00:00Z,3927.70085,9387.21929,3017.82844
2021-08-20T00:00:00Z,4139.48211,9375.2845,2377.7935
2021-08-27T00:00:00Z,3986.26325,7140.1017,2204.18221
2021-09-03T00:00:00Z,4883.413,7033.57857,2894.2747
2021-09-10T00:00:00Z,4818.82906,6537.2538,2820.87166
2021-09-17T00:00:00Z,3518.68782,5833.33332,1658.73178
2021-09-24T00:00:00Z,3883.51564,6545.34422,1910.04145
2021-10-01T00:00:00Z,3612.78197,8067.03572,1616.93913
2021-10-08T00:00:00Z,6054.32435,8336.94465,3509.2379
2021-10-15T00:00:00Z,8393.1015,9784.03264,5302.72918
2021-10-22T00:00:00Z,9742.9409,9587.97003,6325.78248
2021-10-29T00:00:00Z,9837.17297,10719.0167,6420.13682
2021-11-05T00:00:00Z,10092.21279,12103.29643,6779.47072
2021-11-12T00:00:00Z,30569.85835,20926.45908,23550.55288
2021-11-19T00:00:00Z,35161.04968,21399.31597,27418.12105
2021-11-26T00:00:00Z,35023.84402,21433.91525,27293.58921
2021-12-03T00:00:00Z,38381.2929,21640.94754,30545.25073
2021-12-10T00:00:00Z,36817.41327,21329.95568,29102.33061
2021-12-17T00:00:00Z,22759.09963,21356.86624,17559.02548
